frame_count,timestamp,start_seconds,drone_latitude,drone_longitude,drone_x_m,drone_y_m,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_distance_m,ground_x_m,ground_y_m,ground_latitude,ground_longitude
11,2024-06-19 11:15:22.778,0.333,32.103388,35.20514,0.5657862454631454,2.671667778980617,117.4,10.134248625427176,trajectory,60.0,fixed,67.7809216028621,12.492190693811276,69.39508353587783,32.103987386641826,35.205266476080396
12,2024-06-19 11:15:22.812,0.366,32.103388,35.20514,0.5657862454631454,2.671667778980617,117.4,10.134248625427176,trajectory,60.0,fixed,67.7809216028621,12.492190693811276,69.39508353587783,32.103987386641826,35.205266476080396
13,2024-06-19 11:15:22.845,0.4,32.103397,35.205142,0.7543816608174732,3.673543196540921,117.4,10.17446693167443,trajectory,60.0,fixed,67.7809216028621,12.727619125917833,70.38857087350178,32.10399631129043,35.205268972731034
14,2024-06-19 11:15:22.878,0.433,32.103397,35.205142,0.7543816608174732,3.673543196540921,117.4,10.17446693167443,trajectory,60.0,fixed,67.7809216028621,12.727619125917833,70.38857087350178,32.10399631129043,35.205268972731034
15,2024-06-19 11:15:22.912,0.467,32.103397,35.205142,0.7543816608174732,3.673543196540921,117.4,10.17446693167443,trajectory,60.0,fixed,67.7809216028621,12.727619125917833,70.38857087350178,32.10399631129043,35.205268972731034
16,2024-06-19 11:15:22.945,0.5,32.103405,35.205143,0.848679368194718,4.564099122867793,117.4,9.914931768692384,trajectory,60.0,fixed,67.7809216028621,12.51959309255492,71.33267785696904,32.10400479234776,35.20526676667493
17,2024-06-19 11:15:22.978,0.533,32.103405,35.205143,0.848679368194718,4.564099122867793,117.4,9.914931768692384,trajectory,60.0,fixed,67.7809216028621,12.51959309255492,71.33267785696904,32.10400479234776,35.20526676667493
18,2024-06-19 11:15:23.012,0.567,32.103405,35.205143,0.848679368194718,4.564099122867793,117.4,9.914931768692384,trajectory,60.0,fixed,67.7809216028621,12.51959309255492,71.33267785696904,32.10400479234776,35.20526676667493
19,2024-06-19 11:15:23.045,0.6,32.103414,35.205145,1.037274783549046,5.565974539719981,117.4,9.964760971999397,trajectory,60.0,fixed,67.7809216028621,12.766251628960566,72.32437802192692,32.10401370094191,35.20526938241759
20,2024-06-19 11:15:23.078,0.633,32.103414,35.205145,1.037274783549046,5.565974539719981,117.4,9.964760971999397,trajectory,60.0,fixed,67.7809216028621,12.766251628960566,72.32437802192692,32.10401370094191,35.20526938241759
21,2024-06-19 11:15:23.112,0.667,32.103414,35.205145,1.037274783549046,5.565974539719981,117.4,9.964760971999397,trajectory,60.0,fixed,67.7809216028621,12.766251628960566,72.32437802192692,32.10401370094191,35.20526938241759
22,2024-06-19 11:15:23.145,0.7,32.103422,35.205147,1.2258701983035356,6.456530466046853,117.4,9.681156496570395,trajectory,60.0,fixed,67.7809216028621,12.624261835373153,73.27217235790717,32.1040222151233,35.20526787665678
23,2024-06-19 11:15:23.179,0.733,32.103422,35.205147,1.2258701983035356,6.456530466046853,117.4,9.681156496570395,trajectory,60.0,fixed,67.7809216028621,12.624261835373153,73.27217235790717,32.1040222151233,35.20526787665678
24,2024-06-19 11:15:23.212,0.767,32.103422,35.205147,1.2258701983035356,6.456530466046853,117.4,9.681156496570395,trajectory,60.0,fixed,67.7809216028621,12.624261835373153,73.27217235790717,32.1040222151233,35.20526787665678
25,2024-06-19 11:15:23.245,0.8,32.103431,35.205149,1.4144656142577015,7.458405882899042,117.4,9.738943327249501,trajectory,60.0,fixed,67.7809216028621,12.8802397252534,74.26251771270304,32.10403111154699,35.205270591228484
26,2024-06-19 11:15:23.279,0.834,32.103431,35.205149,1.4144656142577015,7.458405882899042,117.4,9.738943327249501,trajectory,60.0,fixed,67.7809216028621,12.8802397252534,74.26251771270304,32.10403111154699,35.205270591228484
27,2024-06-19 11:15:23.312,0.867,32.103431,35.205149,1.4144656142577015,7.458405882899042,117.4,9.738943327249501,trajectory,60.0,fixed,67.7809216028621,12.8802397252534,74.26251771270304,32.10403111154699,35.205270591228484
28,2024-06-19 11:15:23.345,0.9,32.103439,35.20515,1.5087633222347843,8.34896180993403,117.4,9.55702122907394,trajectory,60.0,fixed,67.7809216028621,12.762367612914948,75.1891422690121,32.104039435557,35.20526934122872
29,2024-06-19 11:15:23.381,0.934,32.103439,35.20515,1.5087633222347843,8.34896180993403,117.4,9.55702122907394,trajectory,60.0,fixed,67.7809216028621,12.762367612914948,75.1891422690121,32.104039435557,35.20526934122872
30,2024-06-19 11:15:23.412,0.967,32.103439,35.20515,1.5087633222347843,8.34896180993403,117.4,9.55702122907394,trajectory,60.0,fixed,67.7809216028621,12.762367612914948,75.1891422690121,32.104039435557,35.20526934122872
31,2024-06-19 11:15:23.445,1.0,32.103448,35.205152,1.697358736989274,9.350837226786219,117.4,9.337882457294256,trajectory,60.0,fixed,67.7809216028621,12.695238164526623,76.23357028570575,32.104048817813506,35.20526862934028
32,2024-06-19 11:15:23.479,1.034,32.103448,35.205152,1.697358736989274,9.350837226786219,117.4,9.337882457294256,trajectory,60.0,fixed,67.7809216028621,12.695238164526623,76.23357028570575,32.104048817813506,35.20526862934028
33,2024-06-19 11:15:23.512,1.067,32.103448,35.205152,1.697358736989274,9.350837226786219,117.4,9.337882457294256,trajectory,60.0,fixed,67.7809216028621,12.695238164526623,76.23357028570575,32.104048817813506,35.20526862934028
34,2024-06-19 11:15:23.545,1.1,32.103456,35.205154,1.8859541523436019,10.24139315311309,117.4,9.284228556270875,trajectory,60.0,fixed,67.7809216028621,12.82119728569386,77.13439570904455,32.104056910065964,35.20526996510044
35,2024-06-19 11:15:23.579,1.134,32.103456,35.205154,1.8859541523436019,10.24139315311309,117.4,9.284228556270875,trajectory,60.0,fixed,67.7809216028621,12.82119728569386,77.13439570904455,32.104056910065964,35.20526996510044
36,2024-06-19 11:15:23.612,1.167,32.103456,35.205154,1.8859541523436019,10.24139315311309,117.4,9.284228556270875,trajectory,60.0,fixed,67.7809216028621,12.82119728569386,77.13439570904455,32.104056910065964,35.20526996510044
37,2024-06-19 11:15:23.645,1.201,32.103465,35.205155,1.980251859720847,11.243268569965279,117.4,8.956052936259482,trajectory,60.0,fixed,67.7809216028621,12.532171644720242,78.19780779012775,32.10406646285922,35.20526690006685
38,2024-06-19 11:15:23.679,1.234,32.103465,35.205155,1.980251859720847,11.243268569965279,117.4,8.956052936259482,trajectory,60.0,fixed,67.7809216028621,12.532171644720242,78.19780779012775,32.10406646285922,35.20526690006685
39,2024-06-19 11:15:23.712,1.267,32.103465,35.205155,1.980251859720847,11.243268569965279,117.4,8.956052936259482,trajectory,60.0,fixed,67.7809216028621,12.532171644720242,78.19780779012775,32.10406646285922,35.20526690006685
40,2024-06-19 11:15:23.745,1.301,32.103473,35.205157,2.1688472750751746,12.133824496292151,117.4,8.68050642691361,trajectory,60.0,fixed,67.7809216028621,12.398648920358065,79.1383354760128,32.104074911763185,35.20526548409686
41,2024-06-19 11:15:23.779,1.334,32.103473,35.205157,2.1688472750751746,12.133824496292151,117.4,8.68050642691361,trajectory,60.0,fixed,67.7809216028621,12.398648920358065,79.1383354760128,32.104074911763185,35.20526548409686
42,2024-06-19 11:15:23.813,1.367,32.103473,35.205157,2.1688472750751746,12.133824496292151,117.4,8.68050642691361,trajectory,60.0,fixed,67.7809216028621,12.398648920358065,79.1383354760128,32.104074911763185,35.20526548409686
43,2024-06-19 11:15:23.846,1.401,32.103482,35.205159,2.3574426904295023,13.135699913852454,117.4,8.68050642691361,trajectory,60.0,fixed,67.7809216028621,12.587244335712393,80.1402108935731,32.10408391176318,35.205267484096865
44,2024-06-19 11:15:23.880,1.434,32.103482,35.205159,2.3574426904295023,13.135699913852454,117.4,8.68050642691361,trajectory,60.0,fixed,67.7809216028621,12.587244335712393,80.1402108935731,32.10408391176318,35.205267484096865
45,2024-06-19 11:15:23.913,1.467,32.103482,35.205159,2.3574426904295023,13.135699913852454,117.4,8.68050642691361,trajectory,60.0,fixed,67.7809216028621,12.587244335712393,80.1402108935731,32.10408391176318,35.205267484096865
46,2024-06-19 11:15:23.946,1.501,32.10349,35.20516,2.451740397806747,14.026255840179328,117.4,8.63108788564648,trajectory,60.0,fixed,67.7809216028621,12.623745765116885,81.03956526555207,32.10409199080096,35.20526787118399
47,2024-06-19 11:15:23.980,1.534,32.10349,35.20516,2.451740397806747,14.026255840179328,117.4,8.63108788564648,trajectory,60.0,fixed,67.7809216028621,12.623745765116885,81.03956526555207,32.10409199080096,35.20526787118399
48,2024-06-19 11:15:24.013,1.568,32.10349,35.20516,2.451740397806747,14.026255840179328,117.4,8.63108788564648,trajectory,60.0,fixed,67.7809216028621,12.623745765116885,81.03956526555207,32.10409199080096,35.20526787118399
49,2024-06-19 11:15:24.046,1.601,32.103499,35.205162,2.640335813161075,15.028131257031514,117.4,8.356661442338577,trajectory,60.0,fixed,67.7809216028621,12.491255769678048,82.08939212605807,32.10410142155611,35.205266466165796
50,2024-06-19 11:15:24.079,1.634,32.103499,35.205162,2.640335813161075,15.028131257031514,117.4,8.356661442338577,trajectory,60.0,fixed,67.7809216028621,12.491255769678048,82.08939212605807,32.10410142155611,35.205266466165796
51,2024-06-19 11:15:24.113,1.6680000000000001,32.103499,35.205162,2.640335813161075,15.028131257031514,117.4,8.356661442338577,trajectory,60.0,fixed,67.7809216028621,12.491255769678048,82.08939212605807,32.10410142155611,35.205266466165796
52,2024-06-19 11:15:24.146,1.701,32.103508,35.205163,2.73463352053832,16.030006673883705,117.5,8.35666144408549,trajectory,60.0,fixed,67.83865662978104,12.593944381960732,83.14838957060711,32.10411093469202,35.20526755514892
53,2024-06-19 11:15:24.180,1.734,32.103508,35.205163,2.73463352053832,16.030006673883705,117.5,8.35666144408549,trajectory,60.0,fixed,67.83865662978104,12.593944381960732,83.14838957060711,32.10411093469202,35.20526755514892
54,2024-06-19 11:15:24.213,1.768,32.103508,35.205163,2.73463352053832,16.030006673883705,117.5,8.35666144408549,trajectory,60.0,fixed,67.83865662978104,12.593944381960732,83.14838957060711,32.10411093469202,35.20526755514892
55,2024-06-19 11:15:24.246,1.8010000000000002,32.103517,35.205165,2.9232289358926478,17.03188209073589,117.4,8.081848300459399,trajectory,60.0,fixed,67.7809216028621,12.452384574192056,84.13962028950402,32.104119839069064,35.20526605394798
56,2024-06-19 11:15:24.280,1.834,32.103517,35.205165,2.9232289358926478,17.03188209073589,117.4,8.081848300459399,trajectory,60.0,fixed,67.7809216028621,12.452384574192056,84.13962028950402,32.104119839069064,35.20526605394798
57,2024-06-19 11:15:24.313,1.8679999999999999,32.103517,35.205165,2.9232289358926478,17.03188209073589,117.4,8.081848300459399,trajectory,60.0,fixed,67.7809216028621,12.452384574192056,84.13962028950402,32.104119839069064,35.20526605394798
58,2024-06-19 11:15:24.346,1.901,32.103525,35.205166,3.0175266432698926,17.92243801777088,117.4,8.036009345206253,trajectory,60.0,fixed,67.7809216028621,12.492990316159021,85.03777845136398,32.104127907361104,35.205266484560156
59,2024-06-19 11:15:24.380,1.935,32.103525,35.205166,3.0175266432698926,17.92243801777088,117.4,8.036009345206253,trajectory,60.0,fixed,67.7809216028621,12.492990316159021,85.03777845136398,32.104127907361104,35.205266484560156
60,2024-06-19 11:15:24.413,1.968,32.103525,35.205166,3.0175266432698926,17.92243801777088,117.4,8.036009345206253,trajectory,60.0,fixed,67.7809216028621,12.492990316159021,85.03777845136398,32.104127907361104,35.205266484560156
61,2024-06-19 11:15:24.446,2.001,32.103534,35.205167,3.1118243512469754,18.924313435331182,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.26661284593739,86.0841465273723,32.10413730704546,35.20526408389237
62,2024-06-19 11:15:24.480,2.035,32.103534,35.205167,3.1118243512469754,18.924313435331182,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.26661284593739,86.0841465273723,32.10413730704546,35.20526408389237
63,2024-06-19 11:15:24.513,2.068,32.103534,35.205167,3.1118243512469754,18.924313435331182,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.26661284593739,86.0841465273723,32.10413730704546,35.20526408389237
64,2024-06-19 11:15:24.546,2.101,32.103543,35.205169,3.300419766001465,19.926188852183373,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.45520826069188,87.08602194422448,32.10414630704546,35.20526608389236
65,2024-06-19 11:15:24.580,2.135,32.103543,35.205169,3.300419766001465,19.926188852183373,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.45520826069188,87.08602194422448,32.10414630704546,35.20526608389236
66,2024-06-19 11:15:24.613,2.168,32.103543,35.205169,3.300419766001465,19.926188852183373,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.45520826069188,87.08602194422448,32.10414630704546,35.20526608389236
67,2024-06-19 11:15:24.646,2.201,32.103552,35.20517,3.394717473978548,20.92806426903556,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.549505968668964,88.08789736107667,32.10415530704545,35.205267083892366
68,2024-06-19 11:15:24.680,2.235,32.103552,35.20517,3.394717473978548,20.92806426903556,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.549505968668964,88.08789736107667,32.10415530704545,35.205267083892366
69,2024-06-19 11:15:24.715,2.268,32.103552,35.20517,3.394717473978548,20.92806426903556,117.4,7.762342979451603,trajectory,60.0,fixed,67.7809216028621,12.549505968668964,88.08789736107667,32.10415530704545,35.205267083892366
70,2024-06-19 11:15:24.746,2.302,32.10356,35.205171,3.4890151813557932,21.81862019536243,117.5,7.446010912560212,trajectory,60.0,fixed,67.83865662978104,12.280356162298636,89.08522154469574,32.10416426616103,35.20526422963627
71,2024-06-19 11:15:24.784,2.335,32.10356,35.205171,3.4890151813557932,21.81862019536243,117.5,7.446010912560212,trajectory,60.0,fixed,67.83865662978104,12.280356162298636,89.08522154469574,32.10416426616103,35.20526422963627
72,2024-06-19 11:15:24.815,2.368,32.10356,35.205171,3.4890151813557932,21.81862019536243,117.5,7.446010912560212,trajectory,60.0,fixed,67.83865662978104,12.280356162298636,89.08522154469574,32.10416426616103,35.20526422963627
73,2024-06-19 11:15:24.847,2.402,32.103569,35.205173,3.6776105967101205,22.820495612922734,117.4,7.446010910825635,trajectory,60.0,fixed,67.7809216028621,12.46146958329406,90.02984879116084,32.104172751891966,35.20526615029188
74,2024-06-19 11:15:24.880,2.435,32.103569,35.205173,3.6776105967101205,22.820495612922734,117.4,7.446010910825635,trajectory,60.0,fixed,67.7809216028621,12.46146958329406,90.02984879116084,32.104172751891966,35.20526615029188
75,2024-06-19 11:15:24.913,2.468,32.103569,35.205173,3.6776105967101205,22.820495612922734,117.4,7.446010910825635,trajectory,60.0,fixed,67.7809216028621,12.46146958329406,90.02984879116084,32.104172751891966,35.20526615029188
76,2024-06-19 11:15:24.947,2.502,32.103578,35.205174,3.7719083040873658,23.822371029774924,117.5,7.404174786687975,trajectory,60.0,fixed,67.83865662978104,12.514130343756293,91.09537369163374,32.104182323665,35.20526670874406
77,2024-06-19 11:15:24.980,2.535,32.103578,35.205174,3.7719083040873658,23.822371029774924,117.5,7.404174786687975,trajectory,60.0,fixed,67.83865662978104,12.514130343756293,91.09537369163374,32.104182323665,35.20526670874406
78,2024-06-19 11:15:25.015,2.568,32.103578,35.205174,3.7719083040873658,23.822371029774924,117.5,7.404174786687975,trajectory,60.0,fixed,67.83865662978104,12.514130343756293,91.09537369163374,32.104182323665,35.20526670874406
79,2024-06-19 11:15:25.047,2.602,32.103587,35.205175,3.8662060114646106,24.82424644662711,117.5,7.132824056684683,trajectory,60.0,fixed,67.83865662978104,12.289728704810395,92.13789735614192,32.10419168881442,35.20526432902938
80,2024-06-19 11:15:25.080,2.635,32.103587,35.205175,3.8662060114646106,24.82424644662711,117.5,7.132824056684683,trajectory,60.0,fixed,67.83865662978104,12.289728704810395,92.13789735614192,32.10419168881442,35.20526432902938
81,2024-06-19 11:15:25.114,2.669,32.103587,35.205175,3.8662060114646106,24.82424644662711,117.5,7.132824056684683,trajectory,60.0,fixed,67.83865662978104,12.289728704810395,92.13789735614192,32.10419168881442,35.20526432902938
82,2024-06-19 11:15:25.147,2.702,32.103595,35.205177,4.054801426818938,25.714802372953983,117.5,7.173159670493419,trajectory,60.0,fixed,67.83865662978104,12.525710116645644,93.02250653304218,32.104199635393854,35.20526683154421
83,2024-06-19 11:15:25.181,2.735,32.103595,35.205177,4.054801426818938,25.714802372953983,117.5,7.173159670493419,trajectory,60.0,fixed,67.83865662978104,12.525710116645644,93.02250653304218,32.104199635393854,35.20526683154421
84,2024-06-19 11:15:25.214,2.769,32.103595,35.205177,4.054801426818938,25.714802372953983,117.5,7.173159670493419,trajectory,60.0,fixed,67.83865662978104,12.525710116645644,93.02250653304218,32.104199635393854,35.20526683154421
85,2024-06-19 11:15:25.247,2.802,32.103604,35.205178,4.149099134196184,26.716677789806173,117.5,7.132824058411813,trajectory,60.0,fixed,67.83865662978104,12.572621829571077,94.03032869906706,32.10420868881441,35.2052673290294
86,2024-06-19 11:15:25.281,2.835,32.103604,35.205178,4.149099134196184,26.716677789806173,117.5,7.132824058411813,trajectory,60.0,fixed,67.83865662978104,12.572621829571077,94.03032869906706,32.10420868881441,35.2052673290294
87,2024-06-19 11:15:25.314,2.8689999999999998,32.103604,35.205178,4.149099134196184,26.716677789806173,117.5,7.132824058411813,trajectory,60.0,fixed,67.83865662978104,12.572621829571077,94.03032869906706,32.10420868881441,35.2052673290294
88,2024-06-19 11:15:25.347,2.902,32.103613,35.205179,4.243396842173266,27.718553208074592,117.5,7.132824056684683,trajectory,60.0,fixed,67.83865662978104,12.66691953551905,95.0322041175894,32.10421768881442,35.20526832902938
89,2024-06-19 11:15:25.385,2.935,32.103613,35.205179,4.243396842173266,27.718553208074592,117.5,7.132824056684683,trajectory,60.0,fixed,67.83865662978104,12.66691953551905,95.0322041175894,32.10421768881442,35.20526832902938
90,2024-06-19 11:15:25.414,2.969,32.103613,35.205179,4.243396842173266,27.718553208074592,117.5,7.132824056684683,trajectory,60.0,fixed,67.83865662978104,12.66691953551905,95.0322041175894,32.10421768881442,35.20526832902938
91,2024-06-19 11:15:25.447,3.002,32.103622,35.20518,4.337694549550512,28.72042862492678,117.5,7.1328240586669835,trajectory,60.0,fixed,67.83865662978104,12.761217245225193,96.03407953415017,32.10422668881442,35.205269329029406
92,2024-06-19 11:15:25.481,3.036,32.103622,35.20518,4.337694549550512,28.72042862492678,117.5,7.1328240586669835,trajectory,60.0,fixed,67.83865662978104,12.761217245225193,96.03407953415017,32.10422668881442,35.205269329029406
93,2024-06-19 11:15:25.515,3.069,32.103622,35.20518,4.337694549550512,28.72042862492678,117.5,7.1328240586669835,trajectory,60.0,fixed,67.83865662978104,12.761217245225193,96.03407953415017,32.10422668881442,35.205269329029406
94,2024-06-19 11:15:25.551,3.102,32.10363,35.205182,4.526289964904839,29.61098455125365,117.5,7.132824060394114,trajectory,60.0,fixed,67.83865662978104,12.949812662608629,96.9246354602231,32.10423468881442,35.20527132902943
95,2024-06-19 11:15:25.585,3.136,32.10363,35.205182,4.526289964904839,29.61098455125365,117.5,7.132824060394114,trajectory,60.0,fixed,67.83865662978104,12.949812662608629,96.9246354602231,32.10423468881442,35.20527132902943
96,2024-06-19 11:15:25.614,3.169,32.10363,35.205182,4.526289964904839,29.61098455125365,117.5,7.132824060394114,trajectory,60.0,fixed,67.83865662978104,12.949812662608629,96.9246354602231,32.10423468881442,35.20527132902943
97,2024-06-19 11:15:25.647,3.202,32.103639,35.205183,4.620587672282084,30.61285996810584,117.5,7.1328240586669835,trajectory,60.0,fixed,67.83865662978104,13.044110367956765,97.92651087732922,32.104243688814414,35.205272329029405
98,2024-06-19 11:15:25.681,3.2359999999999998,32.103639,35.205183,4.620587672282084,30.61285996810584,117.5,7.1328240586669835,trajectory,60.0,fixed,67.83865662978104,13.044110367956765,97.92651087732922,32.104243688814414,35.205272329029405
99,2024-06-19 11:15:25.718,3.269,32.103639,35.205183,4.620587672282084,30.61285996810584,117.5,7.1328240586669835,trajectory,60.0,fixed,67.83865662978104,13.044110367956765,97.92651087732922,32.104243688814414,35.205272329029405
100,2024-06-19 11:15:25.747,3.302,32.103648,35.205184,4.714885380259167,31.614735384958028,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.09154519937597,98.93423407299142,32.1042527413459,35.205272832062114
101,2024-06-19 11:15:25.781,3.336,32.103648,35.205184,4.714885380259167,31.614735384958028,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.09154519937597,98.93423407299142,32.1042527413459,35.205272832062114
102,2024-06-19 11:15:25.815,3.3689999999999998,32.103648,35.205184,4.714885380259167,31.614735384958028,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.09154519937597,98.93423407299142,32.1042527413459,35.205272832062114
103,2024-06-19 11:15:25.847,3.403,32.103657,35.205186,4.903480795013657,32.61661080251833,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.28014061413046,99.93610949055173,32.10426174134591,35.20527483206211
104,2024-06-19 11:15:25.881,3.436,32.103657,35.205186,4.903480795013657,32.61661080251833,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.28014061413046,99.93610949055173,32.10426174134591,35.20527483206211
105,2024-06-19 11:15:25.914,3.469,32.103657,35.205186,4.903480795013657,32.61661080251833,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.28014061413046,99.93610949055173,32.10426174134591,35.20527483206211
106,2024-06-19 11:15:25.951,3.503,32.103666,35.205187,4.997778502990739,33.61848621937052,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.374438322107542,100.93798490740392,32.10427074134591,35.205275832062114
107,2024-06-19 11:15:25.985,3.536,32.103666,35.205187,4.997778502990739,33.61848621937052,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.374438322107542,100.93798490740392,32.10427074134591,35.205275832062114
108,2024-06-19 11:15:26.014,3.569,32.103666,35.205187,4.997778502990739,33.61848621937052,117.5,7.092937226305082,trajectory,60.0,fixed,67.83865662978104,13.374438322107542,100.93798490740392,32.10427074134591,35.205275832062114
109,2024-06-19 11:15:26.048,3.6029999999999998,32.103675,35.205188,5.092076210367985,34.620361636930824,117.5,7.09293722802272,trajectory,60.0,fixed,67.83865662978104,13.468736031502921,101.9398603247131,32.10427974134591,35.20527683206213
110,2024-06-19 11:15:26.081,3.636,32.103675,35.205188,5.092076210367985,34.620361636930824,117.5,7.09293722802272,trajectory,60.0,fixed,67.83865662978104,13.468736031502921,101.9398603247131,32.10427974134591,35.20527683206213
111,2024-06-19 11:15:26.115,3.669,32.103675,35.205188,5.092076210367985,34.620361636930824,117.5,7.09293722802272,trajectory,60.0,fixed,67.83865662978104,13.468736031502921,101.9398603247131,32.10427974134591,35.20527683206213
112,2024-06-19 11:15:26.148,3.703,32.103683,35.205189,5.186373917745229,35.51091756254958,117.5,6.82275417967486,trajectory,60.0,fixed,67.83865662978104,13.245491044928924,102.86916846370993,32.104288089462955,35.20527446461342
113,2024-06-19 11:15:26.181,3.7359999999999998,32.103683,35.205189,5.186373917745229,35.51091756254958,117.5,6.82275417967486,trajectory,60.0,fixed,67.83865662978104,13.245491044928924,102.86916846370993,32.104288089462955,35.20527446461342
114,2024-06-19 11:15:26.215,3.77,32.103683,35.205189,5.186373917745229,35.51091756254958,117.5,6.82275417967486,trajectory,60.0,fixed,67.83865662978104,13.245491044928924,102.86916846370993,32.104288089462955,35.20527446461342
115,2024-06-19 11:15:26.248,3.803,32.103693,35.205191,5.374969333699395,36.6241124706352,117.5,7.05349176648383,trajectory,60.0,fixed,67.83865662978104,13.705280850493759,103.94936214240767,32.10429779300787,35.20527934055173
116,2024-06-19 11:15:26.286,3.836,32.103693,35.205191,5.374969333699395,36.6241124706352,117.5,7.05349176648383,trajectory,60.0,fixed,67.83865662978104,13.705280850493759,103.94936214240767,32.10429779300787,35.20527934055173
117,2024-06-19 11:15:26.315,3.87,32.103693,35.205191,5.374969333699395,36.6241124706352,117.5,7.05349176648383,trajectory,60.0,fixed,67.83865662978104,13.705280850493759,103.94936214240767,32.10429779300787,35.20527934055173
118,2024-06-19 11:15:26.348,3.903,32.103701,35.205192,5.469267040476802,37.514668397670185,117.5,7.09293722655741,trajectory,60.0,fixed,67.83865662978104,13.845926859890078,104.83416708566668,32.10430574134591,35.20528083206211
119,2024-06-19 11:15:26.385,3.936,32.103701,35.205192,5.469267040476802,37.514668397670185,117.5,7.09293722655741,trajectory,60.0,fixed,67.83865662978104,13.845926859890078,104.83416708566668,32.10430574134591,35.20528083206211
120,2024-06-19 11:15:26.415,3.9699999999999998,32.103701,35.205192,5.469267040476802,37.514668397670185,117.5,7.09293722655741,trajectory,60.0,fixed,67.83865662978104,13.845926859890078,104.83416708566668,32.10430574134591,35.20528083206211
121,2024-06-19 11:15:26.448,4.003,32.10371,35.205193,5.563564749053723,38.51654381452238,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,13.893876264427117,105.84179348647066,32.10431479300787,35.20528134055172
122,2024-06-19 11:15:26.482,4.036,32.10371,35.205193,5.563564749053723,38.51654381452238,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,13.893876264427117,105.84179348647066,32.10431479300787,35.20528134055172
123,2024-06-19 11:15:26.515,4.07,32.10371,35.205193,5.563564749053723,38.51654381452238,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,13.893876264427117,105.84179348647066,32.10431479300787,35.20528134055172
124,2024-06-19 11:15:26.548,4.103,32.103719,35.205195,5.752160164408051,39.518419231374565,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,14.082471679781445,106.84366890332285,32.10432379300787,35.20528334055172
125,2024-06-19 11:15:26.582,4.1370000000000005,32.103719,35.205195,5.752160164408051,39.518419231374565,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,14.082471679781445,106.84366890332285,32.10432379300787,35.20528334055172
126,2024-06-19 11:15:26.615,4.17,32.103719,35.205195,5.752160164408051,39.518419231374565,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,14.082471679781445,106.84366890332285,32.10432379300787,35.20528334055172
127,2024-06-19 11:15:26.648,4.203,32.103728,35.205196,5.8464578717852955,40.52029464822675,117.5,7.014480428065951,trajectory,60.0,fixed,67.83865662978104,14.13092729422593,107.85120062551167,32.10433284381932,35.205283854409544
128,2024-06-19 11:15:26.682,4.237,32.103728,35.205196,5.8464578717852955,40.52029464822675,117.5,7.014480428065951,trajectory,60.0,fixed,67.83865662978104,14.13092729422593,107.85120062551167,32.10433284381932,35.205283854409544
129,2024-06-19 11:15:26.715,4.27,32.103728,35.205196,5.8464578717852955,40.52029464822675,117.5,7.014480428065951,trajectory,60.0,fixed,67.83865662978104,14.13092729422593,107.85120062551167,32.10433284381932,35.205283854409544
130,2024-06-19 11:15:26.748,4.303,32.103737,35.205197,5.94075557916254,41.52217006578706,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,14.271067094535933,108.84741973773535,32.104341793007876,35.20528534055172
131,2024-06-19 11:15:26.782,4.337,32.103737,35.205197,5.94075557916254,41.52217006578706,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,14.271067094535933,108.84741973773535,32.104341793007876,35.20528534055172
132,2024-06-19 11:15:26.815,4.37,32.103737,35.205197,5.94075557916254,41.52217006578706,117.5,7.0534917652745435,trajectory,60.0,fixed,67.83865662978104,14.271067094535933,108.84741973773535,32.104341793007876,35.20528534055172
