subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
150,"00:00:04,971","00:00:05,004",4.971,5.004,150,33,2024-06-19 11:01:36.170,130.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5206.0
151,"00:00:05,004","00:00:05,037",5.004,5.037,151,33,2024-06-19 11:01:36.203,130.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5207.0
152,"00:00:05,037","00:00:05,071",5.037,5.071,152,34,2024-06-19 11:01:36.236,140.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5207.0
153,"00:00:05,071","00:00:05,104",5.071,5.104,153,33,2024-06-19 11:01:36.270,140.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5209.0
154,"00:00:05,104","00:00:05,137",5.104,5.1370000000000005,154,33,2024-06-19 11:01:36.303,140.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5209.0
155,"00:00:05,137","00:00:05,171",5.1370000000000005,5.171,155,34,2024-06-19 11:01:36.336,140.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5210.0
156,"00:00:05,171","00:00:05,204",5.171,5.204,156,33,2024-06-19 11:01:36.370,140.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5210.0
157,"00:00:05,204","00:00:05,238",5.204,5.2379999999999995,157,34,2024-06-19 11:01:36.403,140.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5212.0
158,"00:00:05,238","00:00:05,271",5.2379999999999995,5.271,158,33,2024-06-19 11:01:36.436,140.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5212.0
159,"00:00:05,271","00:00:05,304",5.271,5.304,159,33,2024-06-19 11:01:36.470,140.0,1/2500.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5213.0
160,"00:00:05,304","00:00:05,338",5.304,5.338,160,34,2024-06-19 11:01:36.504,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5213.0
161,"00:00:05,338","00:00:05,371",5.338,5.371,161,33,2024-06-19 11:01:36.537,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5215.0
162,"00:00:05,371","00:00:05,404",5.371,5.404,162,33,2024-06-19 11:01:36.570,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5215.0
163,"00:00:05,404","00:00:05,438",5.404,5.438,163,34,2024-06-19 11:01:36.603,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5217.0
164,"00:00:05,438","00:00:05,471",5.438,5.471,164,33,2024-06-19 11:01:36.637,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5217.0
165,"00:00:05,471","00:00:05,504",5.471,5.504,165,33,2024-06-19 11:01:36.671,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5220.0
166,"00:00:05,504","00:00:05,538",5.504,5.538,166,34,2024-06-19 11:01:36.703,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5220.0
167,"00:00:05,538","00:00:05,571",5.538,5.571,167,33,2024-06-19 11:01:36.737,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5223.0
168,"00:00:05,571","00:00:05,605",5.571,5.605,168,34,2024-06-19 11:01:36.770,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5223.0
169,"00:00:05,605","00:00:05,638",5.605,5.638,169,33,2024-06-19 11:01:36.805,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5223.0
170,"00:00:05,638","00:00:05,671",5.638,5.671,170,33,2024-06-19 11:01:36.837,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5226.0
171,"00:00:05,671","00:00:05,705",5.671,5.705,171,34,2024-06-19 11:01:36.870,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5226.0
172,"00:00:05,705","00:00:05,738",5.705,5.7379999999999995,172,33,2024-06-19 11:01:36.904,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5229.0
173,"00:00:05,738","00:00:05,771",5.7379999999999995,5.771,173,33,2024-06-19 11:01:36.937,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5229.0
174,"00:00:05,771","00:00:05,805",5.771,5.805,174,34,2024-06-19 11:01:36.970,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5233.0
175,"00:00:05,805","00:00:05,838",5.805,5.838,175,33,2024-06-19 11:01:37.004,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5233.0
176,"00:00:05,838","00:00:05,871",5.838,5.871,176,33,2024-06-19 11:01:37.037,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5233.0
177,"00:00:05,871","00:00:05,905",5.871,5.905,177,34,2024-06-19 11:01:37.071,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5236.0
178,"00:00:05,905","00:00:05,938",5.905,5.938,178,33,2024-06-19 11:01:37.104,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5236.0
179,"00:00:05,938","00:00:05,972",5.938,5.9719999999999995,179,34,2024-06-19 11:01:37.137,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5239.0
180,"00:00:05,972","00:00:06,005",5.9719999999999995,6.005,180,33,2024-06-19 11:01:37.170,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5239.0
181,"00:00:06,005","00:00:06,038",6.005,6.038,181,33,2024-06-19 11:01:37.204,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5242.0
182,"00:00:06,038","00:00:06,072",6.038,6.072,182,34,2024-06-19 11:01:37.237,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5242.0
183,"00:00:06,072","00:00:06,105",6.072,6.105,183,33,2024-06-19 11:01:37.271,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5245.0
184,"00:00:06,105","00:00:06,138",6.105,6.138,184,33,2024-06-19 11:01:37.304,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5245.0
185,"00:00:06,138","00:00:06,172",6.138,6.172,185,34,2024-06-19 11:01:37.337,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5247.0
186,"00:00:06,172","00:00:06,205",6.172,6.205,186,33,2024-06-19 11:01:37.371,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5247.0
187,"00:00:06,205","00:00:06,238",6.205,6.2379999999999995,187,33,2024-06-19 11:01:37.404,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5247.0
188,"00:00:06,238","00:00:06,272",6.2379999999999995,6.272,188,34,2024-06-19 11:01:37.437,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5249.0
189,"00:00:06,272","00:00:06,305",6.272,6.305,189,33,2024-06-19 11:01:37.471,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5249.0
190,"00:00:06,305","00:00:06,339",6.305,6.339,190,34,2024-06-19 11:01:37.504,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5252.0
191,"00:00:06,339","00:00:06,372",6.339,6.372,191,33,2024-06-19 11:01:37.537,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5252.0
192,"00:00:06,372","00:00:06,405",6.372,6.405,192,33,2024-06-19 11:01:37.571,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5254.0
193,"00:00:06,405","00:00:06,439",6.405,6.439,193,34,2024-06-19 11:01:37.604,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.1,686.141,5254.0
194,"00:00:06,439","00:00:06,472",6.439,6.4719999999999995,194,33,2024-06-19 11:01:37.637,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.2,686.241,5255.0
195,"00:00:06,472","00:00:06,505",6.4719999999999995,6.505,195,33,2024-06-19 11:01:37.671,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.2,686.241,5255.0
196,"00:00:06,505","00:00:06,539",6.505,6.539,196,34,2024-06-19 11:01:37.705,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.2,686.241,5257.0
197,"00:00:06,539","00:00:06,572",6.539,6.572,197,33,2024-06-19 11:01:37.738,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.3,686.341,5257.0
198,"00:00:06,572","00:00:06,605",6.572,6.605,198,33,2024-06-19 11:01:37.771,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.3,686.341,5259.0
199,"00:00:06,605","00:00:06,639",6.605,6.639,199,34,2024-06-19 11:01:37.805,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.3,686.341,5259.0
200,"00:00:06,639","00:00:06,672",6.639,6.672,200,33,2024-06-19 11:01:37.838,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.4,686.441,5260.0
201,"00:00:06,672","00:00:06,706",6.672,6.7059999999999995,201,34,2024-06-19 11:01:37.871,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.4,686.441,5260.0
202,"00:00:06,706","00:00:06,739",6.7059999999999995,6.739,202,33,2024-06-19 11:01:37.905,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.4,686.441,5260.0
203,"00:00:06,739","00:00:06,772",6.739,6.772,203,33,2024-06-19 11:01:37.938,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.5,686.541,5261.0
204,"00:00:06,772","00:00:06,806",6.772,6.806,204,34,2024-06-19 11:01:37.971,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.5,686.541,5261.0
205,"00:00:06,806","00:00:06,839",6.806,6.839,205,33,2024-06-19 11:01:38.005,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.5,686.541,5261.0
206,"00:00:06,839","00:00:06,872",6.839,6.872,206,33,2024-06-19 11:01:38.038,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5262.0
207,"00:00:06,872","00:00:06,906",6.872,6.906,207,34,2024-06-19 11:01:38.072,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5262.0
208,"00:00:06,906","00:00:06,939",6.906,6.939,208,33,2024-06-19 11:01:38.105,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5263.0
209,"00:00:06,939","00:00:06,972",6.939,6.9719999999999995,209,33,2024-06-19 11:01:38.138,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5263.0
210,"00:00:06,972","00:00:07,006",6.9719999999999995,7.006,210,34,2024-06-19 11:01:38.171,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5264.0
211,"00:00:07,006","00:00:07,039",7.006,7.039,211,33,2024-06-19 11:01:38.205,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5264.0
212,"00:00:07,039","00:00:07,073",7.039,7.073,212,34,2024-06-19 11:01:38.238,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5265.0
213,"00:00:07,073","00:00:07,106",7.073,7.106,213,33,2024-06-19 11:01:38.272,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5265.0
214,"00:00:07,106","00:00:07,139",7.106,7.139,214,33,2024-06-19 11:01:38.305,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.6,686.641,5265.0
215,"00:00:07,139","00:00:07,173",7.139,7.173,215,34,2024-06-19 11:01:38.338,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.7,686.741,5265.0
216,"00:00:07,173","00:00:07,206",7.173,7.206,216,33,2024-06-19 11:01:38.372,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.7,686.741,5265.0
217,"00:00:07,206","00:00:07,239",7.206,7.239,217,33,2024-06-19 11:01:38.409,150.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.7,686.741,5265.0
218,"00:00:07,239","00:00:07,273",7.239,7.273,218,34,2024-06-19 11:01:38.438,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.8,686.841,5265.0
219,"00:00:07,273","00:00:07,306",7.273,7.306,219,33,2024-06-19 11:01:38.472,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.8,686.841,5265.0
220,"00:00:07,306","00:00:07,339",7.306,7.339,220,33,2024-06-19 11:01:38.505,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.8,686.841,5265.0
221,"00:00:07,339","00:00:07,373",7.339,7.373,221,34,2024-06-19 11:01:38.538,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.9,686.941,5265.0
222,"00:00:07,373","00:00:07,406",7.373,7.406,222,33,2024-06-19 11:01:38.572,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.9,686.941,5265.0
223,"00:00:07,406","00:00:07,440",7.406,7.44,223,34,2024-06-19 11:01:38.605,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,1.9,686.941,5265.0
224,"00:00:07,440","00:00:07,473",7.44,7.473,224,33,2024-06-19 11:01:38.638,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
225,"00:00:07,473","00:00:07,506",7.473,7.506,225,33,2024-06-19 11:01:38.672,140.0,1/3000.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
226,"00:00:07,506","00:00:07,540",7.506,7.54,226,34,2024-06-19 11:01:38.705,150.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
227,"00:00:07,540","00:00:07,573",7.54,7.573,227,33,2024-06-19 11:01:38.739,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
228,"00:00:07,573","00:00:07,606",7.573,7.606,228,33,2024-06-19 11:01:38.772,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
229,"00:00:07,606","00:00:07,640",7.606,7.64,229,34,2024-06-19 11:01:38.805,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
230,"00:00:07,640","00:00:07,673",7.64,7.673,230,33,2024-06-19 11:01:38.838,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
231,"00:00:07,673","00:00:07,706",7.673,7.7059999999999995,231,33,2024-06-19 11:01:38.872,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
232,"00:00:07,706","00:00:07,740",7.7059999999999995,7.74,232,34,2024-06-19 11:01:38.905,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
233,"00:00:07,740","00:00:07,773",7.74,7.773,233,33,2024-06-19 11:01:38.939,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5265.0
234,"00:00:07,773","00:00:07,807",7.773,7.807,234,34,2024-06-19 11:01:38.972,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5264.0
235,"00:00:07,807","00:00:07,840",7.807,7.84,235,33,2024-06-19 11:01:39.005,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5264.0
236,"00:00:07,840","00:00:07,873",7.84,7.873,236,33,2024-06-19 11:01:39.039,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5262.0
237,"00:00:07,873","00:00:07,907",7.873,7.907,237,34,2024-06-19 11:01:39.072,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5262.0
238,"00:00:07,907","00:00:07,940",7.907,7.9399999999999995,238,33,2024-06-19 11:01:39.106,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5260.0
239,"00:00:07,940","00:00:07,973",7.9399999999999995,7.973,239,33,2024-06-19 11:01:39.139,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5260.0
240,"00:00:07,973","00:00:08,007",7.973,8.007,240,34,2024-06-19 11:01:39.172,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5258.0
241,"00:00:08,007","00:00:08,040",8.007,8.04,241,33,2024-06-19 11:01:39.206,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5258.0
242,"00:00:08,040","00:00:08,073",8.04,8.073,242,33,2024-06-19 11:01:39.239,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5255.0
243,"00:00:08,073","00:00:08,107",8.073,8.107,243,34,2024-06-19 11:01:39.273,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5255.0
244,"00:00:08,107","00:00:08,140",8.107,8.14,244,33,2024-06-19 11:01:39.306,140.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5253.0
245,"00:00:08,140","00:00:08,174",8.14,8.174,245,34,2024-06-19 11:01:39.339,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5253.0
246,"00:00:08,174","00:00:08,207",8.174,8.207,246,33,2024-06-19 11:01:39.372,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5250.0
247,"00:00:08,207","00:00:08,240",8.207,8.24,247,33,2024-06-19 11:01:39.406,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5250.0
248,"00:00:08,240","00:00:08,274",8.24,8.274000000000001,248,34,2024-06-19 11:01:39.439,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5248.0
249,"00:00:08,274","00:00:08,307",8.274000000000001,8.307,249,33,2024-06-19 11:01:39.473,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5248.0
250,"00:00:08,307","00:00:08,340",8.307,8.34,250,33,2024-06-19 11:01:39.506,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.0,687.041,5248.0
251,"00:00:08,340","00:00:08,374",8.34,8.374,251,34,2024-06-19 11:01:39.539,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.1,687.141,5246.0
252,"00:00:08,374","00:00:08,407",8.374,8.407,252,33,2024-06-19 11:01:39.573,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.1,687.141,5246.0
253,"00:00:08,407","00:00:08,440",8.407,8.44,253,33,2024-06-19 11:01:39.606,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.1,687.141,5246.0
254,"00:00:08,440","00:00:08,474",8.44,8.474,254,34,2024-06-19 11:01:39.640,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.1,687.141,5244.0
255,"00:00:08,474","00:00:08,507",8.474,8.507,255,33,2024-06-19 11:01:39.673,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.1,687.141,5244.0
256,"00:00:08,507","00:00:08,541",8.507,8.541,256,34,2024-06-19 11:01:39.706,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.1,687.141,5242.0
257,"00:00:08,541","00:00:08,574",8.541,8.574,257,33,2024-06-19 11:01:39.739,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.2,687.241,5242.0
258,"00:00:08,574","00:00:08,607",8.574,8.607,258,33,2024-06-19 11:01:39.773,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.2,687.241,5241.0
259,"00:00:08,607","00:00:08,641",8.607,8.641,259,34,2024-06-19 11:01:39.806,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.2,687.241,5241.0
260,"00:00:08,641","00:00:08,674",8.641,8.674,260,33,2024-06-19 11:01:39.840,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.3,687.341,5239.0
261,"00:00:08,674","00:00:08,707",8.674,8.707,261,33,2024-06-19 11:01:39.873,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.3,687.341,5239.0
262,"00:00:08,707","00:00:08,741",8.707,8.741,262,34,2024-06-19 11:01:39.906,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.3,687.341,5237.0
263,"00:00:08,741","00:00:08,774",8.741,8.774000000000001,263,33,2024-06-19 11:01:39.940,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.4,687.441,5237.0
264,"00:00:08,774","00:00:08,807",8.774000000000001,8.807,264,33,2024-06-19 11:01:39.973,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.4,687.441,5235.0
265,"00:00:08,807","00:00:08,841",8.807,8.841,265,34,2024-06-19 11:01:40.006,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.4,687.441,5235.0
266,"00:00:08,841","00:00:08,874",8.841,8.874,266,33,2024-06-19 11:01:40.044,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.6,687.641,5232.0
267,"00:00:08,874","00:00:08,908",8.874,8.908,267,34,2024-06-19 11:01:40.074,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.6,687.641,5232.0
268,"00:00:08,908","00:00:08,941",8.908,8.941,268,33,2024-06-19 11:01:40.107,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.6,687.641,5230.0
269,"00:00:08,941","00:00:08,974",8.941,8.974,269,33,2024-06-19 11:01:40.140,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.7,687.741,5230.0
270,"00:00:08,974","00:00:09,008",8.974,9.008,270,34,2024-06-19 11:01:40.173,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.7,687.741,5227.0
271,"00:00:09,008","00:00:09,041",9.008,9.041,271,33,2024-06-19 11:01:40.207,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.7,687.741,5227.0
272,"00:00:09,041","00:00:09,074",9.041,9.074,272,33,2024-06-19 11:01:40.240,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.8,687.841,5225.0
273,"00:00:09,074","00:00:09,108",9.074,9.108,273,34,2024-06-19 11:01:40.274,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.8,687.841,5225.0
274,"00:00:09,108","00:00:09,141",9.108,9.141,274,33,2024-06-19 11:01:40.307,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,2.8,687.841,5222.0
275,"00:00:09,141","00:00:09,174",9.141,9.174,275,33,2024-06-19 11:01:40.340,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.0,688.041,5222.0
276,"00:00:09,174","00:00:09,208",9.174,9.208,276,34,2024-06-19 11:01:40.373,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.0,688.041,5220.0
277,"00:00:09,208","00:00:09,241",9.208,9.241,277,33,2024-06-19 11:01:40.407,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.0,688.041,5220.0
278,"00:00:09,241","00:00:09,275",9.241,9.275,278,34,2024-06-19 11:01:40.440,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.2,688.241,5217.0
279,"00:00:09,275","00:00:09,308",9.275,9.308,279,33,2024-06-19 11:01:40.474,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.2,688.241,5217.0
280,"00:00:09,308","00:00:09,341",9.308,9.341,280,33,2024-06-19 11:01:40.507,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.2,688.241,5214.0
281,"00:00:09,341","00:00:09,375",9.341,9.375,281,34,2024-06-19 11:01:40.540,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.4,688.441,5214.0
282,"00:00:09,375","00:00:09,408",9.375,9.408,282,33,2024-06-19 11:01:40.574,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.4,688.441,5212.0
283,"00:00:09,408","00:00:09,441",9.408,9.441,283,33,2024-06-19 11:01:40.607,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.4,688.441,5212.0
284,"00:00:09,441","00:00:09,475",9.441,9.475,284,34,2024-06-19 11:01:40.640,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.6,688.641,5209.0
285,"00:00:09,475","00:00:09,508",9.475,9.508,285,33,2024-06-19 11:01:40.674,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.6,688.641,5209.0
286,"00:00:09,508","00:00:09,541",9.508,9.541,286,33,2024-06-19 11:01:40.707,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.6,688.641,5206.0
287,"00:00:09,541","00:00:09,575",9.541,9.575,287,34,2024-06-19 11:01:40.740,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.8,688.841,5206.0
288,"00:00:09,575","00:00:09,608",9.575,9.608,288,33,2024-06-19 11:01:40.774,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.8,688.841,5206.0
289,"00:00:09,608","00:00:09,642",9.608,9.642,289,34,2024-06-19 11:01:40.807,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,3.8,688.841,5203.0
290,"00:00:09,642","00:00:09,675",9.642,9.675,290,33,2024-06-19 11:01:40.840,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,4.0,689.041,5203.0
291,"00:00:09,675","00:00:09,708",9.675,9.708,291,33,2024-06-19 11:01:40.874,130.0,1/3200.0,170.0,0.0,default,240.0,0.0,0.0,4.0,689.041,5201.0
292,"00:00:09,708","00:00:09,742",9.708,9.742,292,34,2024-06-19 11:01:40.911,140.0,1/4000.0,170.0,0.0,default,240.0,0.0,0.0,4.0,689.041,5201.0
293,"00:00:09,742","00:00:09,775",9.742,9.775,293,33,2024-06-19 11:01:40.940,140.0,1/4000.0,170.0,0.0,default,240.0,0.0,0.0,4.2,689.241,5199.0
294,"00:00:09,775","00:00:09,808",9.775,9.808,294,33,2024-06-19 11:01:40.974,140.0,1/4000.0,170.0,0.0,default,240.0,0.0,0.0,4.2,689.241,5199.0
295,"00:00:09,808","00:00:09,842",9.808,9.842,295,34,2024-06-19 11:01:41.007,140.0,1/4000.0,170.0,0.0,default,240.0,0.0,0.0,4.2,689.241,5197.0
296,"00:00:09,842","00:00:09,875",9.842,9.875,296,33,2024-06-19 11:01:41.040,140.0,1/4000.0,170.0,0.0,default,240.0,0.0,0.0,4.3,689.341,5197.0
297,"00:00:09,875","00:00:09,908",9.875,9.908,297,33,2024-06-19 11:01:41.074,140.0,1/4000.0,170.0,0.0,default,240.0,0.0,0.0,4.3,689.341,5195.0
298,"00:00:09,908","00:00:09,942",9.908,9.942,298,34,2024-06-19 11:01:41.107,140.0,1/4000.0,170.0,0.0,default,240.0,0.0,0.0,4.3,689.341,5195.0
